day,S,I,P,C,E,Q,D,A,W,R,R_t
269.0,181.78383091517858,5.318910905293055,0.0,340.5009983607701,2.1830357142857144,103.59445626395089,0.0,0.02094702755234071,1.105602583714894,2646.953927176339,0.9933300608387567
270.0,181.64234706333704,4.840377262660436,0.0,340.30985369001115,2.9107142857142856,102.74867575509208,0.0,0.018475362498845373,0.9054431404386248,2648.413992745536,0.9923971111179968
271.0,181.50086321149553,4.361843620027814,0.0,340.1187090192522,3.6383928571428568,101.90289524623326,0.0,0.016003697445350035,0.7052836971623557,2649.8740583147323,0.9914641613972367
272.0,181.359379359654,3.883309977395194,0.0,339.9275643484933,4.366071428571429,101.05711473737445,0.0,0.013532032391854696,0.5051242538860867,2651.3341238839284,0.9905312116764767
273.0,181.2178955078125,3.4047763347625732,0.0,339.7364196777344,5.09375,100.21133422851562,0.0,0.011060367338359356,0.3049648106098175,2652.794189453125,0.9895982619557167
274.0,182.72897338867188,3.2812065056392123,0.0,338.9518607003348,4.421535015106201,99.74674769810268,0.0,0.011733917519450188,0.4334224547658648,2651.909737723214,0.9983036907573747
275.0,184.24005126953125,3.157636676515852,0.0,338.1673017229353,3.7493200302124023,99.28216116768974,0.0,0.01240746770054102,0.561880098921912,2651.0252859933034,1.0070091195590327
276.0,185.75112915039062,3.034066847392491,0.0,337.3827427455357,3.0771050453186035,98.81757463727679,0.0,0.013081017881631851,0.6903377430779594,2650.1408342633927,1.0157145483606909
277.0,187.26220703125,2.91049701826913,0.0,336.59818376813615,2.4048900604248047,98.35298810686383,0.0,0.013754568062722683,0.8187953872340066,2649.2563825334823,1.024419977162349
278.0,188.77328491210938,2.7869271891457696,0.0,335.8136247907366,1.7326750755310059,97.88840157645089,0.0,0.014428118243813515,0.9472530313900538,2648.3719308035716,1.0331254059640071
279.0,190.28436279296875,2.6633573600224087,0.0,335.02906581333707,1.060460090637207,97.42381504603794,0.0,0.015101668424904346,1.0757106755461012,2647.487479073661,1.041830834765665
280.0,191.79544067382812,2.539787530899048,0.0,334.2445068359375,0.3882451057434082,96.959228515625,0.0,0.015775218605995178,1.2041683197021484,2646.60302734375,1.0505362635673232
281.0,195.20952933175224,2.6578057493482317,0.0,333.67504446847096,1.1672112601143974,96.04454149518695,0.0,0.015269285999238491,1.2224565233503069,2645.6131766183034,1.0685760864145404
282.0,198.62361798967635,2.7758239677974155,0.0,333.1055821010045,1.9461774144853865,95.12985447474888,0.0,0.014763353392481804,1.2407447269984655,2644.6233258928573,1.0866159092617578
283.0,202.03770664760046,2.8938421862465997,0.0,332.53611973353793,2.7251435688563754,94.21516745431083,0.0,0.014257420785725117,1.259032930646624,2643.633475167411,1.104655732108975
284.0,205.45179530552454,3.0118604046957835,0.0,331.96665736607144,3.504109723227365,93.30048043387276,0.0,0.01375148817896843,1.2773211342947823,2642.643624441964,1.122695554956192
285.0,208.86588396344865,3.1298786231449673,0.0,331.3971949986049,4.283075877598354,92.38579341343471,0.0,0.013245555572211742,1.2956093379429408,2641.6537737165177,1.1407353778034093
286.0,212.27997262137276,3.247896841594151,0.0,330.8277326311384,5.062042031969343,91.47110639299665,0.0,0.012739622965455055,1.3138975415910994,2640.6639229910716,1.1587752006506267
287.0,215.69406127929688,3.365915060043335,0.0,330.2582702636719,5.841008186340332,90.5564193725586,0.0,0.012233690358698368,1.3321857452392578,2639.674072265625,1.1768150234978438
288.0,214.27179609026228,2.8850700514657155,0.0,329.79783412388394,5.048846619469779,89.88982718331474,0.0,0.011560334424887384,1.392853123801095,2640.205322265625,1.1701878219406237
289.0,212.84953090122767,2.4042250428880965,0.0,329.33739798409596,4.2566850525992255,89.22323499407086,0.0,0.010886978491076402,1.4535205023629325,2640.736572265625,1.1635606203834032
290.0,211.42726571219308,1.923380034310477,0.0,328.876961844308,3.4645234857286726,88.556642804827,0.0,0.010213622557265418,1.5141878809247697,2641.267822265625,1.156933418826183
291.0,210.0050005231585,1.4425350257328577,0.0,328.4165257045201,2.6723619188581194,87.89005061558315,0.0,0.009540266623454434,1.5748552594866072,2641.799072265625,1.1503062172689626
292.0,208.5827353341239,0.9616900171552385,0.0,327.95608956473217,1.880200351987566,87.22345842633929,0.0,0.008866910689643452,1.6355226380484444,2642.330322265625,1.1436790157117425
293.0,207.16047014508928,0.480845008577619,0.0,327.4956534249442,1.0880387851170132,86.55686623709542,0.0,0.008193554755832468,1.6961900166102817,2642.861572265625,1.137051814154522
294.0,205.7382049560547,0.0,0.0,327.03521728515625,0.29587721824645996,85.89027404785156,0.0,0.007520198822021484,1.7568573951721191,2643.392822265625,1.1304246125973019
295.0,207.2583770751953,0.5277439866747174,0.0,326.0401393345424,0.3221769503184727,85.17123522077289,0.0,0.010144806333950589,1.7028582777295793,2644.557931082589,1.1382222047680597
296.0,208.77854919433594,1.055487973349435,0.0,325.04506138392856,0.3484766823904855,84.4521963936942,0.0,0.012769413845879691,1.6488591602870397,2645.7230398995534,1.1460197969388175
297.0,210.29872131347656,1.5832319600241522,0.0,324.0499834333147,0.37477641446249826,83.73315756661552,0.0,0.015394021357808794,1.5948600428445,2646.8881487165177,1.1538173891095753
298.0,211.8188934326172,2.11097594669887,0.0,323.0549054827009,0.401076146534511,83.01411873953683,0.0,0.018018628869737898,1.54086092540196,2648.0532575334823,1.161614981280333
299.0,213.3390655517578,2.6387199333735873,0.0,322.05982753208707,0.4273758786065238,82.29507991245815,0.0,0.020643236381667002,1.4868618079594205,2649.2183663504466,1.1694125734510907
300.0,214.85923767089844,3.1664639200483045,0.0,321.0647495814732,0.45367561067853657,81.57604108537946,0.0,0.023267843893596103,1.4328626905168806,2650.383475167411,1.1772101656218485
301.0,216.37940979003906,3.6942079067230225,0.0,320.0696716308594,0.4799753427505493,80.85700225830078,0.0,0.025892451405525208,1.3788635730743408,2651.548583984375,1.1850077577926064
302.0,218.52123151506697,4.437012331826346,0.0,319.88814871651783,0.5655095066343035,80.34534345354352,0.0,0.025147641343729838,1.3027425067765372,2648.655029296875,1.1969768058996193
303.0,220.66305324009485,5.17981675692967,0.0,319.70662580217635,0.6510436705180577,79.83368464878627,0.0,0.024402831281934465,1.2266214404787337,2645.761474609375,1.2089458540066325
304.0,222.80487496512276,5.922621182032994,0.0,319.5251028878348,0.7365778344018119,79.32202584402901,0.0,0.023658021220139096,1.15050037418093,2642.867919921875,1.2209149021136454
305.0,224.94669669015067,6.665425607136317,0.0,319.3435799734933,0.822111998285566,78.81036703927177,0.0,0.022913211158343723,1.0743793078831265,2639.974365234375,1.2328839502206583
306.0,227.08851841517858,7.408230032239642,0.0,319.1620570591518,0.9076461621693203,78.2987082345145,0.0,0.022168401096548353,0.9982582415853228,2637.080810546875,1.2448529983276713
307.0,229.23034014020647,8.151034457342966,0.0,318.9805341448103,0.9931803260530745,77.78704942975726,0.0,0.021423591034752984,0.9221371752875192,2634.187255859375,1.2568220464346844
308.0,231.37216186523438,8.893838882446289,0.0,318.79901123046875,1.0787144899368286,77.275390625,0.0,0.02067878097295761,0.8460161089897156,2631.293701171875,1.2687910945416974
309.0,234.4904567173549,7.987171070916312,0.0,318.22009713309154,1.0125648805073328,76.99517713274274,0.0,0.01960769042904888,0.9599835702351162,2631.370919363839,1.2853140208346976
310.0,237.60875156947546,7.080503259386335,0.0,317.6411830357143,0.9464152710778373,76.7149636404855,0.0,0.018536599885140146,1.0739510314805167,2631.4481375558034,1.301836947127698
311.0,240.727046421596,6.173835447856359,0.0,317.06226893833707,0.8802656616483415,76.43475014822823,0.0,0.017465509341231415,1.1879184927259172,2631.5253557477677,1.3183598734206983
312.0,243.8453412737165,5.267167636326381,0.0,316.4833548409598,0.814116052218846,76.15453665597099,0.0,0.01639441879732268,1.301885953971318,2631.6025739397323,1.3348827997136987
313.0,246.96363612583704,4.360499824796404,0.0,315.9044407435826,0.7479664427893502,75.87432316371373,0.0,0.01532332825341395,1.4158534152167184,2631.6797921316966,1.351405726006699
314.0,250.0819309779576,3.4538320132664273,0.0,315.32552664620533,0.6818168333598545,75.59410967145648,0.0,0.014252237709505218,1.5298208764621188,2631.757010323661,1.3679286522996992
315.0,253.20022583007812,2.54716420173645,0.0,314.7466125488281,0.6156672239303589,75.31389617919922,0.0,0.013181147165596485,1.6437883377075195,2631.834228515625,1.3844515785926996
316.0,253.89051164899553,2.3878330503191267,0.0,314.275887625558,0.6732134648731777,74.39474378313336,0.0,0.012440107629767485,1.560994063104902,2633.629952566964,1.3877992186894808
317.0,254.58079746791296,2.2285018989018033,0.0,313.80516270228793,0.7307597058159965,73.47559138706752,0.0,0.011699068093938487,1.4781997885022844,2635.4256766183034,1.391146858786262
318.0,255.27108328683036,2.06917074748448,0.0,313.33443777901783,0.7883059467588152,72.55643899100167,0.0,0.010958028558109487,1.3954055138996668,2637.2214006696427,1.3944944988830432
319.0,255.96136910574776,1.9098395960671561,0.0,312.8637128557478,0.8458521877016341,71.63728659493583,0.0,0.01021698902228049,1.3126112392970493,2639.0171247209823,1.3978421389798246
320.0,256.6516549246652,1.7505084446498327,0.0,312.3929879324777,0.9033984286444527,70.71813419886998,0.0,0.00947594948645149,1.229816964694432,2640.8128487723216,1.4011897790766057
321.0,257.3419407435826,1.591177293232509,0.0,311.9222630092076,0.9609446695872715,69.79898180280414,0.0,0.00873490995062249,1.1470226900918143,2642.608572823661,1.404537419173387
322.0,258.0322265625,1.4318461418151855,0.0,311.4515380859375,1.0184909105300903,68.87982940673828,0.0,0.007993870414793491,1.0642284154891968,2644.404296875,1.4078850592701682
323.0,260.4017072405134,1.6921867983681815,0.0,310.78143310546875,1.541539566857474,68.51405879429409,0.0,0.007772201472627265,1.106644800731114,2644.2843889508927,1.4199066013633037
324.0,262.7711879185268,1.9525274549211775,0.0,310.111328125,2.064588223184858,68.14828818184989,0.0,0.007550532530461039,1.149061185973031,2644.164481026786,1.4319281434564395
325.0,265.1406685965402,2.2128681114741733,0.0,309.44122314453125,2.587636879512242,67.7825175694057,0.0,0.007328863588294813,1.1914775712149483,2644.0445731026784,1.443949685549575
326.0,267.51014927455356,2.4732087680271695,0.0,308.7711181640625,3.1106855358396257,67.41674695696149,0.0,0.007107194646128586,1.2338939564568656,2643.9246651785716,1.4559712276427108
327.0,269.879629952567,2.7335494245801653,0.0,308.10101318359375,3.6337341921670094,67.0509763445173,0.0,0.006885525703962361,1.2763103416987829,2643.804757254464,1.4679927697358464
328.0,272.24911063058033,2.993890081133161,0.0,307.430908203125,4.156782848494394,66.6852057320731,0.0,0.006663856761796134,1.3187267269407,2643.6848493303573,1.4800143118289821
329.0,274.61859130859375,3.2542307376861572,0.0,306.76080322265625,4.679831504821777,66.3194351196289,0.0,0.006442187819629908,1.3611431121826172,2643.56494140625,1.4920358539221177
330.0,273.07357352120533,3.514347621372768,0.0,306.4936000279018,4.451886585780552,65.85101100376674,0.0,0.005851930539522853,1.1926310530730657,2640.7250627790177,1.4858765107669605
331.0,271.528555733817,3.7744645050593784,0.0,306.2263968331473,4.223941666739328,65.38258688790458,0.0,0.005261673259415797,1.024118993963514,2637.885184151786,1.4797171676118033
332.0,269.98353794642856,4.034581388745989,0.0,305.95919363839283,3.9959967476981024,64.91416277204242,0.0,0.004671415979308742,0.8556069348539626,2635.0453055245534,1.473557824456646
333.0,268.4385201590402,4.2946982724325995,0.0,305.6919904436384,3.768051828656878,64.44573865618024,0.0,0.004081158699201686,0.687094875744411,2632.2054268973216,1.4673984813014886
334.0,266.8935023716518,4.5548151561192105,0.0,305.42478724888394,3.5401069096156528,63.97731454031808,0.0,0.0034909014190946308,0.5185828166348594,2629.365548270089,1.4612391381463314
335.0,265.3484845842634,4.8149320398058215,0.0,305.1575840541295,3.312161990574428,63.50889042445591,0.0,0.0029006441389875758,0.3500707575253079,2626.5256696428573,1.4550797949911742
336.0,263.803466796875,5.075048923492432,0.0,304.890380859375,3.084217071533203,63.04046630859375,0.0,0.00231038685888052,0.18155869841575623,2623.685791015625,1.448920451836017
337.0,267.5294494628906,4.350041934422085,0.0,304.6069902692522,3.054032257625035,62.61925288609096,0.0,0.0034209323514785084,0.15562174149921962,2624.52978515625,1.467877313255408
338.0,271.25543212890625,3.6250349453517368,0.0,304.3235996791295,3.0238474437168668,62.19803946358817,0.0,0.004531477844076497,0.129684784582683,2625.373779296875,1.486834174674799
339.0,274.9814147949219,2.9000279562813898,0.0,304.0402090890067,2.9936626298086986,61.77682604108538,0.0,0.005642023336674486,0.10374782766614642,2626.2177734375,1.50579103609419
340.0,278.7073974609375,2.1750209672110423,0.0,303.75681849888394,2.96347781590053,61.35561261858259,0.0,0.006752568829272475,0.07781087074960981,2627.061767578125,1.5247478975135809
341.0,282.4333801269531,1.4500139781406949,0.0,303.47342790876115,2.9332930019923618,60.9343991960798,0.0,0.007863114321870463,0.051873913833073215,2627.90576171875,1.5437047589329718
342.0,286.15936279296875,0.7250069890703479,0.0,303.1900373186384,2.9031081880841936,60.51318577357701,0.0,0.008973659814468453,0.025936956916536608,2628.749755859375,1.562661620352363
343.0,289.8853454589844,0.0,0.0,302.9066467285156,2.8729233741760254,60.09197235107422,0.0,0.01008420530706644,0.0,2629.59375,1.5816184817717538
344.0,290.0522722516741,0.5163878713335309,0.0,302.3355625697545,3.155559539794922,59.69370651245117,0.0,0.010046976219330515,0.050611287355422974,2627.393380301339,1.5835994815985446
345.0,290.21919904436385,1.0327757426670618,0.0,301.7644784109933,3.4381957054138184,59.295440673828125,0.0,0.01000974713159459,0.10122257471084595,2625.1930106026784,1.5855804814253354
346.0,290.38612583705356,1.5491636140005927,0.0,301.19339425223217,3.720831871032715,58.89717483520508,0.0,0.009972518043858665,0.15183386206626892,2622.9926409040177,1.5875614812521261
347.0,290.5530526297433,2.0655514853341237,0.0,300.62231009347096,4.003468036651611,58.49890899658203,0.0,0.009935288956122739,0.2024451494216919,2620.7922712053573,1.5895424810789167
348.0,290.719979422433,2.5819393566676547,0.0,300.0512259347098,4.286104202270508,58.100643157958984,0.0,0.009898059868386813,0.25305643677711487,2618.5919015066966,1.5915234809057075
349.0,290.8869062151228,3.0983272280011853,0.0,299.48014177594865,4.568740367889404,57.70237731933594,0.0,0.009860830780650889,0.30366772413253784,2616.391531808036,1.5935044807324983
350.0,291.0538330078125,3.614715099334717,0.0,298.9090576171875,4.851376533508301,57.30411148071289,0.0,0.009823601692914963,0.3542790114879608,2614.191162109375,1.595485480559289
351.0,290.28806849888394,3.4845015662057057,0.0,298.1764439174107,4.375801307814462,56.83826719011579,0.0,0.008622302457557194,0.37966606446674894,2615.185965401786,1.592045309517678
352.0,289.52230398995533,3.354288033076695,0.0,297.44383021763394,3.900226082120623,56.372422899518696,0.0,0.007421003222199423,0.405053117445537,2616.1807686941966,1.5886051384760673
353.0,288.7565394810268,3.224074499947684,0.0,296.71121651785717,3.424650856426784,55.9065786089216,0.0,0.006219703986841654,0.43044017042432514,2617.1755719866073,1.5851649674344563
354.0,287.9907749720982,3.0938609668186734,0.0,295.97860281808033,2.949075630732945,55.440734318324495,0.0,0.0050184047514838835,0.4558272234031132,2618.1703752790177,1.5817247963928456
355.0,287.22501046316967,2.9636474336896623,0.0,295.24598911830356,2.4735004050391063,54.9748900277274,0.0,0.0038171055161261135,0.48121427638190134,2619.1651785714284,1.5782846253512346
356.0,286.45924595424106,2.8334339005606513,0.0,294.5133754185268,1.997925179345267,54.5090457371303,0.0,0.0026158062807683444,0.5066013293606895,2620.159981863839,1.5748444543096238
357.0,285.6934814453125,2.7032203674316406,0.0,293.78076171875,1.5223499536514282,54.0432014465332,0.0,0.0014145070454105735,0.5319883823394775,2621.15478515625,1.5714042832680128
358.0,289.8221958705357,2.601392558642796,0.0,293.0788094656808,1.9761015006474087,53.49646759033203,0.0,0.0023225240209805115,0.4559900420052665,2621.9437081473216,1.5919963691987962
359.0,293.95091029575894,2.4995647498539517,0.0,292.3768572126116,2.4298530476433893,52.94973373413086,0.0,0.0032305409965504494,0.3799917016710554,2622.7326311383927,1.6125884551295793
360.0,298.07962472098217,2.397736941065107,0.0,291.6749049595424,2.8836045946393694,52.40299987792969,0.0,0.004138557972120387,0.3039933613368443,2623.521554129464,1.6331805410603626
361.0,302.20833914620533,2.2959091322762624,0.0,290.9729527064732,3.33735614163535,51.856266021728516,0.0,0.005046574947690325,0.22799502100263325,2624.310477120536,1.6537726269911457
362.0,306.33705357142856,2.194081323487418,0.0,290.27100045340404,3.7911076886313304,51.309532165527344,0.0,0.005954591923260263,0.1519966806684222,2625.0994001116073,1.674364712921929
363.0,310.4657679966518,2.0922535146985735,0.0,289.5690482003348,4.2448592356273105,50.76279830932617,0.0,0.0068626088988302004,0.0759983403342111,2625.8883231026784,1.6949567988527123
364.0,314.594482421875,1.990425705909729,0.0,288.8670959472656,4.698610782623291,50.216064453125,0.0,0.007770625874400139,0.0,2626.67724609375,1.7155488847834954
365.0,313.64483642578125,2.0109889847891673,0.0,288.8091517857143,4.027380670819964,49.99454280308315,0.0,0.006713970531044262,0.15347140175955637,2624.5146833147323,1.7124539130734016
366.0,312.6951904296875,2.031552263668605,0.0,288.75120762416293,3.3561505590166365,49.77302115304129,0.0,0.005657315187688385,0.30694280351911274,2622.352120535714,1.7093589413633077
367.0,311.74554443359375,2.0521155425480435,0.0,288.6932634626116,2.684920447213309,49.55149950299944,0.0,0.0046006598443325076,0.4604142052786691,2620.1895577566966,1.7062639696532138
368.0,310.7958984375,2.0726788214274814,0.0,288.6353193010603,2.013690335409982,49.32997785295759,0.0,0.0035440045009766307,0.6138856070382255,2618.0269949776784,1.7031689979431202
369.0,309.84625244140625,2.0932421003069197,0.0,288.57737513950894,1.342460223606655,49.10845620291574,0.0,0.002487349157620754,0.7673570087977819,2615.864432198661,1.7000740262330263
370.0,308.8966064453125,2.1138053791863576,0.0,288.5194309779576,0.671230111803327,48.88693455287388,0.0,0.0014306938142648763,0.9208284105573382,2613.7018694196427,1.6969790545229324
371.0,307.94696044921875,2.134368658065796,0.0,288.46148681640625,0.0,48.66541290283203,0.0,0.00037403847090899944,1.0742998123168945,2611.539306640625,1.6938840828128385
372.0,310.8179016113281,1.829458849770682,0.0,287.9334498814174,0.5726020676749093,48.51861408778599,0.0,0.000665781886449882,0.9516059713704246,2611.7564871651784,1.7081997332473582
373.0,313.6888427734375,1.5245490414755685,0.0,287.40541294642856,1.1452041353498186,48.37181527273996,0.0,0.0009575253019907645,0.8289121304239546,2611.9736676897323,1.7225153836818776
374.0,316.5597839355469,1.2196392331804549,0.0,286.8773760114397,1.7178062030247279,48.22501645769392,0.0,0.001249268717531647,0.7062182894774846,2612.190848214286,1.7368310341163973
375.0,319.43072509765625,0.914729424885341,0.0,286.3493390764509,2.290408270699637,48.07821764264788,0.0,0.0015410121330725296,0.5835244485310146,2612.408028738839,1.751146684550917
376.0,322.3016662597656,0.6098196165902272,0.0,285.82130214146207,2.863010338374546,47.93141882760184,0.0,0.0018327555486134122,0.46083060758454464,2612.6252092633927,1.7654623349854366
377.0,325.172607421875,0.3049098082951136,0.0,285.2932652064732,3.4356124060494557,47.784620012555806,0.0,0.0021244989641542944,0.33813676663807457,2612.8423897879466,1.779777985419956
378.0,328.0435485839844,0.0,0.0,284.7652282714844,4.008214473724365,47.637821197509766,0.0,0.002416242379695177,0.21544292569160461,2613.0595703125,1.7940936358544757
379.0,329.7393362862723,0.5384345735822406,0.0,284.0930480957031,3.435612406049456,47.078529357910156,0.0,0.0024122331690575394,0.38925357375826153,2613.3837890625,1.8029408321565477
380.0,331.4351239885603,1.0768691471644811,0.0,283.4208679199219,2.8630103383745467,46.51923751831055,0.0,0.002408223958419902,0.5630642218249184,2613.7080078125,1.8117880284586196
381.0,333.1309116908482,1.6153037207467218,0.0,282.7486877441406,2.290408270699637,45.95994567871094,0.0,0.0024042147477822645,0.7368748698915755,2614.0322265625,1.8206352247606916
382.0,334.82669939313615,2.1537382943289622,0.0,282.0765075683594,1.717806203024728,45.40065383911133,0.0,0.002400205537144627,0.9106855179582324,2614.3564453125,1.8294824210627634
383.0,336.5224870954241,2.6921728679112027,0.0,281.4043273925781,1.145204135349819,44.84136199951172,0.0,0.002396196326506989,1.0844961660248893,2614.6806640625,1.8383296173648354
384.0,338.21827479771207,3.2306074414934436,0.0,280.7321472167969,0.5726020676749095,44.28207015991211,0.0,0.002392187115869352,1.2583068140915463,2615.0048828125,1.8471768136669073
385.0,339.9140625,3.7690420150756836,0.0,280.0599670410156,0.0,43.7227783203125,0.0,0.0023881779052317142,1.4321174621582031,2615.3291015625,1.8560240099689793
386.0,341.3301696777344,3.4635970251900807,0.0,279.77406093052457,0.0,43.45962796892439,0.0,0.002047009633055755,1.3467558366911752,2613.8453543526784,1.8642941633735541
387.0,342.74627685546875,3.1581520353044783,0.0,279.48815482003346,0.0,43.196477617536274,0.0,0.001705841360879796,1.2613942112241472,2612.3616071428573,1.872564316778129
388.0,344.1623840332031,2.8527070454188754,0.0,279.2022487095424,0.0,42.93332726614816,0.0,0.0013646730887038367,1.1760325857571194,2610.877859933036,1.8808344701827038
389.0,345.5784912109375,2.547262055533273,0.0,278.91634259905135,0.0,42.67017691476004,0.0,0.0010235048165278776,1.0906709602900913,2609.394112723214,1.8891046235872786
390.0,346.9945983886719,2.24181706564767,0.0,278.6304364885603,0.0,42.40702656337193,0.0,0.0006823365443519185,1.0053093348230635,2607.9103655133927,1.8973747769918534
391.0,348.41070556640625,1.9363720757620673,0.0,278.3445303780692,0.0,42.143876211983816,0.0,0.00034116827217595905,0.9199477093560355,2606.4266183035716,1.9056449303964282
392.0,349.8268127441406,1.6309270858764648,0.0,278.0586242675781,0.0,41.8807258605957,0.0,0.0,0.8345860838890076,2604.94287109375,1.913915083801003
393.0,350.47435215541293,2.1274124554225375,0.0,277.8526611328125,0.4087495803833008,41.63639286586216,0.0,0.0,0.8481355564934867,2603.664969308036,1.917561637816601
394.0,351.1218915666853,2.6238978249686102,0.0,277.6466979980469,0.8174991607666016,41.39205987112863,0.0,0.0,0.8616850290979657,2602.3870675223216,1.9212081918321988
395.0,351.7694309779576,3.1203831945146834,0.0,277.44073486328125,1.2262487411499023,41.14772687639509,0.0,0.0,0.8752345017024449,2601.1091657366073,1.9248547458477967
396.0,352.4169703892299,3.616868564060756,0.0,277.2347717285156,1.6349983215332031,40.90339388166155,0.0,0.0,0.888783974306924,2599.8312639508927,1.9285012998633944
397.0,353.0645098005022,4.113353933606829,0.0,277.02880859375,2.043747901916504,40.65906088692801,0.0,0.0,0.9023334469114032,2598.5533621651784,1.9321478538789922
398.0,353.71204921177457,4.609839303152902,0.0,276.8228454589844,2.4524974822998047,40.41472789219448,0.0,0.0,0.9158829195158822,2597.275460379464,1.9357944078945901
399.0,354.3595886230469,5.106324672698975,0.0,276.61688232421875,2.8612470626831055,40.17039489746094,0.0,0.0,0.9294323921203613,2595.99755859375,1.939440961910188
400.0,353.699715750558,5.286718641008649,0.0,276.1728079659598,2.4965235037463054,39.999213627406526,0.0,0.0007681559904345445,0.9907843215124947,2597.338448660714,1.9358982863023662
401.0,353.0398428780692,5.467112609318325,0.0,275.7287336077009,2.131799944809505,39.82803235735212,0.0,0.001536311980869089,1.0521362509046281,2598.6793387276784,1.9323556106945445
402.0,352.37997000558033,5.647506577628,0.0,275.284659249442,1.7670763858727048,39.65685108729771,0.0,0.002304467971303633,1.1134881802967618,2600.0202287946427,1.9288129350867227
403.0,351.72009713309154,5.827900545937674,0.0,274.840584891183,1.4023528269359045,39.485669817243306,0.0,0.003072623961738178,1.1748401096888952,2601.3611188616073,1.9252702594789008
404.0,351.0602242606027,6.008294514247349,0.0,274.3965105329241,1.0376292679991042,39.314488547188894,0.0,0.0038407799521727225,1.2361920390810286,2602.7020089285716,1.921727583871079
405.0,350.40035138811385,6.1886884825570245,0.0,273.9524361746652,0.6729057090623041,39.14330727713449,0.0,0.004608935942607266,1.297543968473162,2604.042898995536,1.9181849082632574
406.0,349.740478515625,6.369082450866699,0.0,273.50836181640625,0.30818215012550354,38.97212600708008,0.0,0.005377091933041811,1.3588958978652954,2605.3837890625,1.9146422326554355
407.0,352.5374276297433,6.356064932686942,0.0,273.155282156808,0.6481951900890895,38.615828377859934,0.0,0.004943434980564884,1.2445924622671944,2604.776785714286,1.9288424522727272
408.0,355.3343767438616,6.3430474145071845,0.0,272.8022024972098,0.9882082300526756,38.25953074863979,0.0,0.004509778028087956,1.1302890266690935,2604.1697823660716,1.9430426718900187
409.0,358.1313258579799,6.330029896327427,0.0,272.4491228376116,1.3282212700162614,37.903233119419646,0.0,0.00407612107561103,1.0159855910709927,2603.5627790178573,1.9572428915073103
410.0,360.9282749720982,6.317012378147671,0.0,272.0960431780134,1.6682343099798476,37.546935490199495,0.0,0.003642464123134102,0.9016821554728917,2602.9557756696427,1.971443111124602
411.0,363.72522408621654,6.303994859967913,0.0,271.7429635184152,2.0082473499434337,37.19063786097935,0.0,0.0032088071706571747,0.7873787198747907,2602.3487723214284,1.9856433307418937
412.0,366.5221732003348,6.290977341788156,0.0,271.389883858817,2.3482603899070194,36.83434023175921,0.0,0.002775150218180248,0.6730752842766898,2601.741768973214,1.9998435503591852
413.0,369.3191223144531,6.277959823608398,0.0,271.03680419921875,2.6882734298706055,36.47804260253906,0.0,0.0023414932657033205,0.5587718486785889,2601.134765625,2.014043769976477
414.0,368.75940377371654,6.412332466670445,0.0,270.5343017578125,2.7293117386954173,36.46640995570591,0.0,0.0030797535686620647,0.5534388848713466,2599.149483816964,2.012749985182967
415.0,368.1996852329799,6.546705109732492,0.0,270.03179931640625,2.7703500475202287,36.45477730887277,0.0,0.0038180138716208084,0.5481059210641044,2597.1642020089284,2.011456200389457
416.0,367.6399666922433,6.681077752794538,0.0,269.529296875,2.8113883563450406,36.44314466203962,0.0,0.004556274174579552,0.5427729572568621,2595.1789202008927,2.010162415595947
417.0,367.0802481515067,6.815450395856585,0.0,269.02679443359375,2.852426665169852,36.43151201520647,0.0,0.005294534477538296,0.5374399934496198,2593.1936383928573,2.008868630802437
418.0,366.5205296107701,6.949823038918631,0.0,268.5242919921875,2.893464973994664,36.41987936837332,0.0,0.0060327947804970404,0.5321070296423775,2591.2083565848216,2.0075748460089273
419.0,365.96081107003346,7.084195681980678,0.0,268.02178955078125,2.9345032828194757,36.40824672154018,0.0,0.006771055083455784,0.5267740658351353,2589.223074776786,2.006281061215417
420.0,365.4010925292969,7.218568325042725,0.0,267.519287109375,2.975541591644287,36.39661407470703,0.0,0.007509315386414528,0.5214411020278931,2587.23779296875,2.0049872764219074
421.0,369.85412161690846,6.530943155288696,0.0,267.04124232700894,2.9736106736319408,36.099644797188894,0.0,0.006436556045498167,0.6224517822265625,2586.10107421875,2.02819354779682
422.0,374.3071507045201,5.843317985534668,0.0,266.56319754464283,2.971679755619594,35.80267551967076,0.0,0.005363796704581806,0.7234624624252319,2584.96435546875,2.051399819171732
423.0,378.7601797921317,5.15569281578064,0.0,266.0851527622768,2.9697488376072476,35.50570624215262,0.0,0.004291037363665444,0.8244731426239014,2583.82763671875,2.0746060905466446
424.0,383.2132088797433,4.468067646026611,0.0,265.6071079799107,2.967817919594901,35.20873696463449,0.0,0.0032182780227490836,0.9254838228225708,2582.69091796875,2.097812361921557
425.0,387.6662379673549,3.780442476272583,0.0,265.12906319754467,2.9658870015825545,34.91176768711635,0.0,0.002145518681832723,1.0264945030212402,2581.55419921875,2.1210186332964693
426.0,392.1192670549665,3.0928173065185547,0.0,264.65101841517856,2.9639560835702077,34.614798409598215,0.0,0.0010727593409163615,1.1275051832199097,2580.41748046875,2.1442249046713817
427.0,396.5722961425781,2.4051921367645264,0.0,264.1729736328125,2.9620251655578613,34.31782913208008,0.0,0.0,1.228515863418579,2579.28076171875,2.167431176046294
