day,S,I,P,R_t
1380.0,7630.261900765556,11018.815952845982,0.0,39.33895504384868
1381.0,7238.810250963484,11466.916207449776,0.0,37.3207675879425
1382.0,6847.3586011614125,11915.01646205357,0.0,35.30258013203631
1383.0,6455.9069513593395,12363.116716657367,0.0,33.284392676130125
1384.0,6064.455301557268,12811.216971261161,0.0,31.266205220223945
1385.0,5673.003651755197,13259.317225864956,0.0,29.24801776431776
1386.0,5281.552001953125,13707.41748046875,0.0,27.229830308411575
1387.0,5882.864917755127,13079.246651785714,0.0,30.329988870419374
1388.0,6484.177833557129,12451.075823102678,0.0,33.43014743242717
1389.0,7085.490749359132,11822.904994419641,0.0,36.53030599443497
1390.0,7686.803665161133,11194.734165736609,0.0,39.63046455644277
1391.0,8288.116580963135,10566.56333705357,0.0,42.730623118450566
1392.0,8889.429496765137,9938.392508370536,0.0,45.83078168045836
1393.0,9490.742412567139,9310.2216796875,0.0,48.93094024246616
1394.0,8473.0377469744,10316.04847935268,0.0,43.6840118134891
1395.0,7455.333081381661,11321.875279017857,0.0,38.43708338451205
1396.0,6437.628415788923,12327.702078683036,0.0,33.19015495553499
1397.0,5419.923750196184,13333.528878348214,0.0,27.94322652655794
1398.0,4402.2190846034455,14339.355678013393,0.0,22.696298097580886
1399.0,3384.514419010708,15345.18247767857,0.0,17.44936966860383
1400.0,2366.8097534179688,16351.00927734375,0.0,12.20244123962678
1401.0,3501.491375071662,15191.115077427456,0.0,18.052461839684717
1402.0,4636.172996725355,14031.220877511161,0.0,23.90248243974266
1403.0,5770.854618379048,12871.326677594867,0.0,29.7525030398006
1404.0,6905.536240032741,11711.432477678572,0.0,35.60252363985854
1405.0,8040.217861686434,10551.538277762276,0.0,41.45254423991648
1406.0,9174.899483340127,9391.644077845982,0.0,47.30256483997442
1407.0,10309.58110499382,8231.749877929688,0.0,53.15258544003236
1408.0,9145.886443070003,9428.770333426339,0.0,47.15298377687129
1409.0,7982.191781146185,10625.790788922992,0.0,41.15338211371022
1410.0,6818.497119222368,11822.811244419643,0.0,35.15378045054915
1411.0,5654.802457298551,13019.831699916294,0.0,29.154178787388076
1412.0,4491.1077953747335,14216.852155412946,0.0,23.154577124227004
1413.0,3327.413133450917,15413.872610909599,0.0,17.154975461065938
1414.0,2163.7184715270996,16610.89306640625,0.0,11.155373797904865
1415.0,3146.528219257082,15592.784511021207,0.0,16.2223962652106
1416.0,4129.337966987065,14574.675955636161,0.0,21.28941873251634
1417.0,5112.147714717048,13556.567400251117,0.0,26.356441199822072
1418.0,6094.95746244703,12538.45884486607,0.0,31.42346366712781
1419.0,7077.767210177013,11520.350289481026,0.0,36.490486134433546
1420.0,8060.576957906996,10502.241734095984,0.0,41.55750860173928
1421.0,9043.386705636978,9484.133178710938,0.0,46.62453106904502
1422.0,8298.124173709324,10209.968645368303,0.0,42.78221875779587
1423.0,7552.861641781671,10935.80411202567,0.0,38.93990644654671
1424.0,6807.599109854016,11661.639578683036,0.0,35.097594135297555
1425.0,6062.336577926364,12387.475045340403,0.0,31.2552818240484
1426.0,5317.07404599871,13113.310511997768,0.0,27.412969512799243
1427.0,4571.811514071055,13839.145978655135,0.0,23.57065720155009
1428.0,3826.548982143402,14564.9814453125,0.0,19.728344890300935
1429.0,4901.348051752363,13551.689679827008,0.0,25.269632047990072
1430.0,5976.147121361323,12538.397914341518,0.0,30.810919205679205
1431.0,7050.946190970285,11525.106148856026,0.0,36.35220636336834
1432.0,8125.745260579245,10511.814383370536,0.0,41.89349352105748
1433.0,9200.544330188206,9498.522617885044,0.0,47.43478067874662
1434.0,10275.343399797168,8485.230852399553,0.0,52.976067836435746
1435.0,11350.142469406128,7471.9390869140625,0.0,58.51735499412489
1436.0,10017.145745958602,8791.581961495536,0.0,51.64489126230486
1437.0,8684.149022511074,10111.224836077008,0.0,44.77242753048483
1438.0,7351.152299063547,11430.867710658482,0.0,37.8999637986648
1439.0,6018.155575616019,12750.510585239954,0.0,31.027500066844777
1440.0,4685.158852168493,14070.153459821428,0.0,24.155036335024747
1441.0,3352.162128720965,15389.796334402901,0.0,17.28257260320472
1442.0,2019.1654052734375,16709.439208984375,0.0,10.41010887138469
1443.0,3011.0003588199615,15681.442592075895,0.0,15.523662135469849
1444.0,4002.8353123664856,14653.445975167411,0.0,20.63721539955501
1445.0,4994.67026591301,13625.449358258928,0.0,25.75076866364017
1446.0,5986.505219459534,12597.452741350447,0.0,30.864321927725328
1447.0,6978.340173006058,11569.456124441964,0.0,35.97787519181048
1448.0,7970.175126552583,10541.459507533482,0.0,41.09142845589565
1449.0,8962.010080099106,9513.462890625,0.0,46.20498171998081
1450.0,8240.979270594462,10304.204729352678,0.0,42.48759967343702
1451.0,7519.948461089815,11094.946568080357,0.0,38.77021762689323
1452.0,6798.9176515851705,11885.688406808036,0.0,35.05283558034944
1453.0,6077.886842080525,12676.430245535714,0.0,31.335453533805648
1454.0,5356.85603257588,13467.172084263393,0.0,27.61807148726186
1455.0,4635.825223071235,14257.91392299107,0.0,23.90068944071807
1456.0,3914.7944135665894,15048.65576171875,0.0,20.18330739417428
1457.0,4938.045055253166,13951.831913539343,0.0,25.458828931365346
1458.0,5961.295696939741,12855.008065359933,0.0,30.734350468556414
1459.0,6984.546338626316,11758.184217180526,0.0,36.00987200574748
1460.0,8007.796980312893,10661.360369001117,0.0,41.28539354293855
1461.0,9031.047621999467,9564.536520821708,0.0,46.56091508012962
1462.0,10054.298263686043,8467.7126726423,0.0,51.83643661732068
1463.0,11077.54890537262,7370.888824462891,0.0,57.11195815451175
1464.0,9808.595808574131,8659.491237095424,0.0,50.569680906767545
1465.0,8539.642711775645,9948.093649727958,0.0,44.02740365902334
1466.0,7270.689614977156,11236.696062360492,0.0,37.48512641127914
1467.0,6001.736518178666,12525.298474993026,0.0,30.94284916353494
1468.0,4732.783421380179,13813.900887625558,0.0,24.400571915790742
1469.0,3463.830324581691,15102.503300258093,0.0,17.85829466804654
1470.0,2194.877227783203,16391.105712890625,0.0,11.316017420302334
1471.0,3303.4095234189713,15337.081037248885,0.0,17.03122126386822
1472.0,4411.941819054739,14283.056361607143,0.0,22.7464251074341
1473.0,5520.474114690508,13229.031685965401,0.0,28.461628950999984
1474.0,6629.006410326277,12175.007010323661,0.0,34.17683279456587
1475.0,7737.538705962045,11120.98233468192,0.0,39.892036638131756
1476.0,8846.071001597813,10066.957659040178,0.0,45.60724048169763
1477.0,9954.603297233582,9012.932983398438,0.0,51.32244432526352
1478.0,8862.992869036538,10081.317138671875,0.0,45.694483697079704
1479.0,7771.382440839496,11149.701293945312,0.0,40.06652306889589
1480.0,6679.772012642452,12218.08544921875,0.0,34.43856244071208
1481.0,5588.161584445408,13286.469604492188,0.0,28.81060181252827
1482.0,4496.551156248365,14354.853759765625,0.0,23.182641184344455
1483.0,3404.9407280513215,15423.237915039062,0.0,17.554680556160648
1484.0,2313.3302998542786,16491.6220703125,0.0,11.926719927976835
1485.0,3365.7138305391586,15374.050763811383,0.0,17.352440426292294
1486.0,4418.097361224039,14256.479457310266,0.0,22.778160924607754
1487.0,5470.480891908918,13138.908150809151,0.0,28.20388142292321
1488.0,6522.864422593798,12021.336844308036,0.0,33.629601921238674
1489.0,7575.247953278677,10903.765537806921,0.0,39.05532241955413
1490.0,8627.631483963558,9786.194231305804,0.0,44.48104291786959
1491.0,9680.015014648438,8668.622924804688,0.0,49.90676341618505
1492.0,8738.897068568638,9698.550851004464,0.0,45.05468926024056
1493.0,7797.77912248884,10728.47877720424,0.0,40.202615104296065
1494.0,6856.66117640904,11758.406703404018,0.0,35.35054094835158
1495.0,5915.543230329241,12788.334629603794,0.0,30.498466792407083
1496.0,4974.425284249442,13818.262555803572,0.0,25.64639263646259
1497.0,4033.3073381696427,14848.190482003349,0.0,20.7943184805181
1498.0,3092.1893920898438,15878.118408203125,0.0,15.942244324573608
1499.0,4256.39404296875,14657.261561802456,0.0,21.94447531197517
1500.0,5420.598693847656,13436.404715401784,0.0,27.946706299376736
1501.0,6584.8033447265625,12215.547869001115,0.0,33.9489372867783
1502.0,7749.007995605469,10994.691022600447,0.0,39.951168274179864
1503.0,8913.212646484375,9773.834176199776,0.0,45.95339926158143
1504.0,10077.417297363281,8552.977329799107,0.0,51.955630248983
1505.0,11241.621948242188,7332.1204833984375,0.0,57.95786123638456
1506.0,9911.711997917719,8726.861711774553,0.0,51.10131182450502
1507.0,8581.802047593254,10121.60294015067,0.0,44.24476241262548
1508.0,7251.892097268786,11516.344168526786,0.0,37.388213000745935
1509.0,5921.982146944319,12911.085396902901,0.0,30.531663588866397
1510.0,4592.072196619851,14305.826625279016,0.0,23.67511417698686
1511.0,3262.162246295384,15700.567853655135,0.0,16.81856476510732
1512.0,1932.2522959709167,17095.30908203125,0.0,9.962015353227775
1513.0,2790.8818841661723,16198.330182756697,0.0,14.388808457923503
1514.0,3649.5114723614283,15301.351283482143,0.0,18.815601562619232
1515.0,4508.141060556684,14404.372384207589,0.0,23.24239466731496
1516.0,5366.77064875194,13507.393484933036,0.0,27.669187772010687
1517.0,6225.4002369471955,12610.414585658482,0.0,32.09598087670642
1518.0,7084.029825142453,11713.435686383928,0.0,36.522773981402146
1519.0,7942.6594133377075,10816.456787109375,0.0,40.94956708609788
1520.0,7699.197744914464,11071.739240373885,0.0,39.6943640860486
1521.0,7455.736076491219,11327.021693638393,0.0,38.439161085999324
1522.0,7212.274408067977,11582.304146902901,0.0,37.183958085950046
1523.0,6968.812739644731,11837.586600167411,0.0,35.92875508590077
1524.0,6725.351071221488,12092.86905343192,0.0,34.67355208585149
1525.0,6481.889402798245,12348.151506696428,0.0,33.41834908580221
1526.0,6238.427734375,12603.433959960938,0.0,32.163146085752935
1527.0,6518.207807268415,12338.606602260043,0.0,33.60559404531961
1528.0,6797.98788016183,12073.779244559151,0.0,35.048042004886284
1529.0,7077.767953055246,11808.95188685826,0.0,36.49048996445296
1530.0,7357.548025948661,11544.124529157365,0.0,37.93293792401964
1531.0,7637.3280988420765,11279.297171456474,0.0,39.37538588358632
1532.0,7917.108171735491,11014.46981375558,0.0,40.81783384315299
1533.0,8196.888244628906,10749.642456054688,0.0,42.26028180271967
1534.0,7656.0906421116415,11220.698660714286,0.0,39.47211897817586
1535.0,7115.293039594378,11691.754865373883,0.0,36.68395615363204
1536.0,6574.495437077114,12162.811070033482,0.0,33.89579332908823
1537.0,6033.697834559849,12633.86727469308,0.0,31.107630504544414
1538.0,5492.900232042584,13104.92347935268,0.0,28.3194676800006
1539.0,4952.102629525321,13575.979684012276,0.0,25.53130485545679
1540.0,4411.305027008057,14047.035888671875,0.0,22.743142030912974
1541.0,5241.043817792621,13226.758283342635,0.0,27.02098431382806
1542.0,6070.782608577183,12406.480678013393,0.0,31.298826596743147
1543.0,6900.521399361746,11586.203072684151,0.0,35.57666887965823
1544.0,7730.26019014631,10765.925467354911,0.0,39.85451116257332
1545.0,8559.998980930872,9945.647862025671,0.0,44.132353445488405
1546.0,9389.737771715436,9125.370256696428,0.0,48.410195728403494
1547.0,10219.4765625,8305.092651367188,0.0,52.688038011318575
1548.0,8980.155670166016,9531.761300223214,0.0,46.29853402017288
1549.0,7740.834777832031,10758.42994907924,0.0,39.90903002902718
1550.0,6501.513885498047,11985.098597935268,0.0,33.519526037881484
1551.0,5262.1929931640625,13211.767246791294,0.0,27.130022046735785
1552.0,4022.872100830077,14438.435895647322,0.0,20.740518055590087
1553.0,2783.551208496093,15665.104544503349,0.0,14.351014064444392
1554.0,1544.2303161621094,16891.773193359375,0.0,7.961510073298694
1555.0,2323.9476405552455,16139.139787946431,0.0,11.981459213987328
1556.0,3103.6649649483816,15386.506382533484,0.0,16.001408354675963
1557.0,3883.3822893415177,14633.872977120534,0.0,20.021357495364597
1558.0,4663.099613734654,13881.23957170759,0.0,24.041306636053232
1559.0,5442.81693812779,13128.606166294643,0.0,28.061255776741866
1560.0,6222.534262520926,12375.972760881694,0.0,32.0812049174305
1561.0,7002.2515869140625,11623.33935546875,0.0,36.101154058119135
1562.0,7186.305980954852,11542.589686802456,0.0,37.050073980784745
1563.0,7370.360374995642,11461.840018136161,0.0,37.99899390345035
1564.0,7554.41476903643,11381.090349469867,0.0,38.94791382611596
1565.0,7738.469163077219,11300.34068080357,0.0,39.89683374878156
1566.0,7922.523557118007,11219.591012137276,0.0,40.84575367144717
1567.0,8106.577951158795,11138.841343470982,0.0,41.79467359411278
1568.0,8290.632345199585,11058.091674804688,0.0,42.74359351677838
1569.0,7875.675168582371,11414.493321010046,0.0,40.60421980610288
1570.0,7460.717991965158,11770.894967215401,0.0,38.464846095427376
1571.0,7045.760815347944,12127.296613420758,0.0,36.325472384751876
1572.0,6630.80363873073,12483.698259626117,0.0,34.18609867407637
1573.0,6215.846462113517,12840.099905831474,0.0,32.04672496340087
1574.0,5800.889285496303,13196.501552036829,0.0,29.907351252725366
1575.0,5385.932108879089,13552.903198242188,0.0,27.767977542049863
1576.0,5927.373300007412,12996.127301897322,0.0,30.559458483817746
1577.0,6468.814491135733,12439.351405552454,0.0,33.35093942558563
1578.0,7010.255682264055,11882.575509207589,0.0,36.142420367353516
1579.0,7551.696873392378,11325.799612862724,0.0,38.933901309121396
1580.0,8093.138064520699,10769.023716517857,0.0,41.72538225088928
1581.0,8634.579255649021,10212.24782017299,0.0,44.51686319265717
1582.0,9176.020446777344,9655.471923828125,0.0,47.30834413442505
1583.0,8272.7112761225,10541.364780970982,0.0,42.65119876808824
1584.0,7369.4021054676605,11427.257638113839,0.0,37.99405340175144
1585.0,6466.092934812818,12313.150495256696,0.0,33.33690803541462
1586.0,5562.783764157975,13199.043352399554,0.0,28.67976266907782
1587.0,4659.474593503134,14084.936209542411,0.0,24.022617302741015
1588.0,3756.165422848292,14970.829066685268,0.0,19.365471936404205
1589.0,2852.856252193451,15856.721923828125,0.0,14.708326570067399
1590.0,4068.8051835468837,14677.151960100446,0.0,20.977332925056206
1591.0,5284.754114900316,13497.581996372768,0.0,27.246339280045014
1592.0,6500.70304625375,12318.012032645089,0.0,33.515345635033825
1593.0,7716.651977607182,11138.442068917411,0.0,39.78435199002263
1594.0,8932.600908960614,9958.872105189732,0.0,46.05335834501144
1595.0,10148.549840314048,8779.302141462053,0.0,52.32236470000025
1596.0,11364.49877166748,7599.732177734375,0.0,58.591371054989054
1597.0,10008.709165300641,8924.904052734375,0.0,51.601395210459934
1598.0,8652.919558933803,10250.075927734375,0.0,44.61141936593081
1599.0,7297.129952566965,11575.247802734375,0.0,37.62144352140169
1600.0,5941.340346200125,12900.419677734375,0.0,30.631467676872564
1601.0,4585.550739833287,14225.591552734375,0.0,23.64149183234344
1602.0,3229.7611334664475,15550.763427734375,0.0,16.65151598781432
1603.0,1873.9715270996094,16875.935302734375,0.0,9.661540143285198
1604.0,2637.3800107410975,16089.12091936384,0.0,13.597406619251402
1605.0,3400.7884943825857,15302.306535993303,0.0,17.53327309521761
1606.0,4164.196978024075,14515.492152622768,0.0,21.469139571183813
1607.0,4927.605461665562,13728.677769252232,0.0,25.405006047150017
1608.0,5691.013945307051,12941.863385881697,0.0,29.34087252311622
1609.0,6454.42242894854,12155.04900251116,0.0,33.276738999082426
1610.0,7217.830912590027,11368.234619140625,0.0,37.21260547504863
1611.0,7266.821385247366,11319.757795061385,0.0,37.46518317506837
1612.0,7315.811857904707,11271.280970982143,0.0,37.717760875088096
1613.0,7364.802330562045,11222.804146902901,0.0,37.97033857510783
1614.0,7413.792803219386,11174.327322823661,0.0,38.22291627512756
1615.0,7462.783275876727,11125.85049874442,0.0,38.475493975147295
1616.0,7511.773748534067,11077.373674665178,0.0,38.72807167516702
1617.0,7560.764221191406,11028.896850585938,0.0,38.98064937518676
1618.0,7354.492127963475,11245.366594587053,0.0,37.9171827854646
1619.0,7148.220034735544,11461.83633858817,0.0,36.853716195742436
1620.0,6941.947941507611,11678.306082589284,0.0,35.79024960602028
1621.0,6735.67584827968,11894.775826590403,0.0,34.72678301629812
1622.0,6529.403755051749,12111.245570591518,0.0,33.66331642657596
1623.0,6323.131661823818,12327.715314592635,0.0,32.5998498368538
1624.0,6116.859568595886,12544.18505859375,0.0,31.536383247131642
1625.0,6437.684534072876,12224.095389229911,0.0,33.190444281730876
1626.0,6758.509499549866,11904.00571986607,0.0,34.844505316330114
1627.0,7079.3344650268555,11583.916050502232,0.0,36.49856635092935
1628.0,7400.159430503846,11263.826381138393,0.0,38.15262738552859
1629.0,7720.984395980835,10943.736711774554,0.0,39.80668842012783
1630.0,8041.809361457824,10623.647042410714,0.0,41.460749454727065
1631.0,8362.634326934814,10303.557373046875,0.0,43.1148104893263
1632.0,7799.570833512715,10874.748953683036,0.0,40.211852538126536
1633.0,7236.507340090616,11445.940534319196,0.0,37.30889458692676
1634.0,6673.443846668514,12017.132114955359,0.0,34.40593663572699
1635.0,6110.380353246417,12588.323695591516,0.0,31.50297868452722
1636.0,5547.316859824317,13159.51527622768,0.0,28.60002073332745
1637.0,4984.253366402217,13730.70685686384,0.0,25.69706278212768
1638.0,4421.189872980118,14301.8984375,0.0,22.79410483092791
1639.0,5322.552826813289,13443.336966378349,0.0,27.441216185713223
1640.0,6223.91578064646,12584.775495256697,0.0,32.08832754049853
1641.0,7125.2787344796325,11726.214024135044,0.0,36.73543889528384
1642.0,8026.641688312802,10867.652553013393,0.0,41.38255025006916
1643.0,8928.004642145974,10009.09108189174,0.0,46.02966160485447
1644.0,9829.367595979147,9150.529610770089,0.0,50.67677295963978
1645.0,10730.730549812317,8291.968139648438,0.0,55.323884314425094
1646.0,9465.418587548393,9554.13023158482,0.0,48.80037947968936
1647.0,8200.106625284467,10816.292323521204,0.0,42.27687464495363
1648.0,6934.794663020542,12078.45441545759,0.0,35.7533698102179
1649.0,5669.482700756618,13340.616507393972,0.0,29.229864975482165
1650.0,4404.170738492693,14602.778599330359,0.0,22.706360140746433
1651.0,3138.8587762287675,15864.940691266742,0.0,16.1828553060107
1652.0,1873.5468139648438,17127.102783203125,0.0,9.659350471274973
1653.0,2618.604248046875,16338.386910574776,0.0,13.500605369943361
1654.0,3363.6616821289062,15549.671037946428,0.0,17.34186026861175
1655.0,4108.7191162109375,14760.95516531808,0.0,21.183115167280143
1656.0,4853.776550292969,13972.239292689732,0.0,25.02437006594853
1657.0,5598.833984375,13183.523420061383,0.0,28.86562496461692
1658.0,6343.891418457031,12394.807547433036,0.0,32.70687986328531
1659.0,7088.9488525390625,11606.091674804688,0.0,36.5481347619537
1660.0,7223.932501929147,11499.288731166294,0.0,37.24406313034664
1661.0,7358.916151319231,11392.485787527901,0.0,37.93999149873959
1662.0,7493.899800709316,11285.68284388951,0.0,38.63591986713253
1663.0,7628.883450099401,11178.879900251115,0.0,39.33184823552548
1664.0,7763.867099489485,11072.076956612724,0.0,40.02777660391842
1665.0,7898.8507488795685,10965.27401297433,0.0,40.72370497231137
1666.0,8033.834398269653,10858.471069335938,0.0,41.41963334070431
1667.0,7697.833574567522,11172.001168387276,0.0,39.687330902043854
1668.0,7361.832750865392,11485.531267438615,0.0,37.95502846338341
1669.0,7025.831927163261,11799.061366489956,0.0,36.22272602472295
1670.0,6689.831103461129,12112.591465541294,0.0,34.4904235860625
1671.0,6353.830279758999,12426.121564592635,0.0,32.75812114740205
1672.0,6017.8294560568675,12739.651663643974,0.0,31.025818708741596
1673.0,5681.828632354736,13053.181762695312,0.0,29.293516270081142
1674.0,6179.522625514439,12578.532435825893,0.0,31.859451997731387
1675.0,6677.216618674142,12103.883108956474,0.0,34.42538772538163
1676.0,7174.910611833846,11629.233782087053,0.0,36.991323453031875
1677.0,7672.604604993547,11154.584455217635,0.0,39.557259180682124
1678.0,8170.29859815325,10679.935128348216,0.0,42.123194908332366
1679.0,8667.992591312954,10205.285801478794,0.0,44.68913063598261
1680.0,9165.686584472656,9730.636474609375,0.0,47.25506636363286
1681.0,8308.647787247386,10581.871198381696,0.0,42.83647481941654
1682.0,7451.608990022115,11433.105922154018,0.0,38.41788327520021
1683.0,6594.570192796844,12284.340645926339,0.0,33.99929173098389
1684.0,5737.531395571573,13135.575369698661,0.0,29.580700186767572
1685.0,4880.492598346302,13986.810093470982,0.0,25.162108642551253
1686.0,4023.4538011210307,14838.044817243303,0.0,20.74351709833493
1687.0,3166.4150038957596,15689.279541015625,0.0,16.324925554118607
1688.0,4324.7635196617675,14497.709995814734,0.0,22.296964362151606
1689.0,5483.1120354277755,13306.14045061384,0.0,28.269003170184604
1690.0,6641.460551193782,12114.570905412946,0.0,34.241041978217595
1691.0,7799.8090669597905,10923.001360212054,0.0,40.2130807862506
1692.0,8958.157582725797,9731.43181501116,0.0,46.18511959428359
1693.0,10116.506098491804,8539.862269810266,0.0,52.15715840231659
1694.0,11274.854614257812,7348.292724609375,0.0,58.12919721034959
1695.0,9954.593910217285,8713.034981863839,0.0,51.322395929098796
1696.0,8634.33320617676,10077.777239118304,0.0,44.51559464784801
1697.0,7314.0725021362305,11442.519496372766,0.0,37.70879336659722
1698.0,5993.811798095703,12807.261753627234,0.0,30.901992085346432
1699.0,4673.551094055177,14172.004010881696,0.0,24.095190804095644
1700.0,3353.290390014649,15536.74626813616,0.0,17.288389522844852
1701.0,2033.029685974121,16901.488525390625,0.0,10.481588241594071
1702.0,2985.108470371791,15942.505388532365,0.0,15.390172636824886
1703.0,3937.1872547694616,14983.522251674109,0.0,20.298757032055697
1704.0,4889.266039167132,14024.539114815847,0.0,25.20734142728651
1705.0,5841.344823564802,13065.555977957589,0.0,30.115925822517326
1706.0,6793.4236079624725,12106.572841099329,0.0,35.024510217748144
1707.0,7745.502392360143,11147.58970424107,0.0,39.93309461297895
1708.0,8697.581176757812,10188.606567382812,0.0,44.84167900820977
1709.0,8153.910014901842,10673.734810965403,0.0,42.0387011192407
1710.0,7610.238853045872,11158.86305454799,0.0,39.23572323027162
1711.0,7066.567691189902,11643.99129813058,0.0,36.432745341302535
1712.0,6522.896529333932,12129.11954171317,0.0,33.62976745233346
1713.0,5979.225367477962,12614.24778529576,0.0,30.826789563364382
1714.0,5435.554205621992,13099.376028878349,0.0,28.023811674395304
1715.0,4891.883043766022,13584.504272460938,0.0,25.220833785426226
1716.0,5597.130485892296,12903.822230747766,0.0,28.856842323719103
1717.0,6302.37792801857,12223.140189034599,0.0,32.492850862011984
1718.0,7007.625370144844,11542.45814732143,0.0,36.12885940030486
1719.0,7712.872812271118,10861.776105608258,0.0,39.76486793859774
1720.0,8418.120254397394,10181.094063895089,0.0,43.400876476890616
1721.0,9123.367696523666,9500.412022181921,0.0,47.0368850151835
1722.0,9828.61513864994,8819.72998046875,0.0,50.67289355347638
1723.0,8734.421129328864,9913.816859654018,0.0,45.03161288687028
1724.0,7640.227120007787,11007.903738839286,0.0,39.39033222026417
1725.0,6546.033110686712,12101.990618024553,0.0,33.74905155365807
1726.0,5451.839101365634,13196.077497209822,0.0,28.10777088705197
1727.0,4357.645092044558,14290.164376395089,0.0,22.46649022044587
1728.0,3263.4510827234812,15384.251255580357,0.0,16.825209553839763
1729.0,2169.257073402405,16478.338134765625,0.0,11.183928887233664
1730.0,3118.64201436724,15521.202444893974,0.0,16.07862477023808
1731.0,4068.026955332075,14564.066755022322,0.0,20.973320653242496
1732.0,5017.41189629691,13606.931065150671,0.0,25.868016536246913
1733.0,5966.796837261745,12649.795375279016,0.0,30.76271241925133
1734.0,6916.18177822658,11692.659685407367,0.0,35.657408302255746
1735.0,7865.566719191415,10735.523995535714,0.0,40.55210418526016
1736.0,8814.95166015625,9778.388305664062,0.0,45.44680006826458
1737.0,8217.181780951363,10351.788992745536,0.0,42.364908160694704
1738.0,7619.411901746477,10925.18967982701,0.0,39.28301625312483
1739.0,7021.64202254159,11498.590366908482,0.0,36.20112434555495
1740.0,6423.872143336705,12071.991053989956,0.0,33.119232437985076
1741.0,5826.102264131819,12645.391741071428,0.0,30.0373405304152
1742.0,5228.332384926933,13218.792428152901,0.0,26.955448622845328
1743.0,4630.562505722046,13792.193115234375,0.0,23.873556715275452
1744.0,5414.375467027937,13042.735072544643,0.0,27.914621523877152
1745.0,6198.188428333828,12293.27702985491,0.0,31.955686332478848
1746.0,6982.001389639718,11543.818987165178,0.0,35.996751141080544
1747.0,7765.8143509456095,10794.360944475447,0.0,40.03781594968224
1748.0,8549.6273122515,10044.902901785714,0.0,44.078880758283944
1749.0,9333.44027355739,9295.444859095982,0.0,48.11994556688564
